88,2020-01-03,21:25,1,Гутниченко Алексей,Плахтеев Николай,3,1,1,0,11,9,11,13,13,11,11,7,0,0
0,2020-01-04,08:30,4,Малов Александр,Земянцев Сергей,3,2,1,0,11,13,12,10,11,9,8,11,11,3
1,2020-01-04,08:30,5,Кибка Евгений,Черевко Роман,3,0,1,0,11,7,11,8,11,8,0,0,0,0
2,2020-01-04,09:05,4,Чепурной Артём,Попов Антон,1,3,0,1,13,11,12,14,1,11,8,11,0,0
3,2020-01-04,09:05,5,Трофимов Никита,Ёлкин Антон,3,1,1,0,11,7,9,11,11,9,12,10,0,0
4,2020-01-04,09:40,4,Земянцев Сергей,Ёлкин Антон,1,3,0,1,11,9,9,11,6,11,9,11,0,0
5,2020-01-04,09:40,5,Попов Антон,Трофимов Никита,1,3,0,1,9,11,8,11,12,10,8,11,0,0
6,2020-01-04,10:15,4,Черевко Роман,Чепурной Артём,3,1,1,0,11,8,12,10,9,11,11,6,0,0
7,2020-01-04,10:15,5,Малов Александр,Кибка Евгений,1,3,0,1,11,4,7,11,4,11,8,11,0,0
8,2020-01-04,10:50,4,Кибка Евгений,Земянцев Сергей,3,2,1,0,7,11,11,8,11,13,11,2,11,9
9,2020-01-04,10:50,5,Чепурной Артём,Малов Александр,0,3,0,1,6,11,8,11,9,11,0,0,0,0
10,2020-01-04,11:25,4,Трофимов Никита,Черевко Роман,1,3,0,1,11,9,5,11,6,11,9,11,0,0
11,2020-01-04,11:25,5,Ёлкин Антон,Попов Антон,3,1,1,0,5,11,11,9,11,8,11,9,0,0
12,2020-01-04,12:00,4,Земянцев Сергей,Попов Антон,1,3,0,1,9,11,8,11,12,10,4,11,0,0
13,2020-01-04,12:00,5,Черевко Роман,Ёлкин Антон,3,1,1,0,7,11,11,6,11,5,13,11,0,0
14,2020-01-04,12:35,4,Малов Александр,Трофимов Никита,3,1,1,0,9,11,11,7,11,5,11,4,0,0
15,2020-01-04,12:35,5,Кибка Евгений,Чепурной Артём,3,0,1,0,11,9,13,11,11,1,0,0,0,0
16,2020-01-04,13:10,4,Чепурной Артём,Земянцев Сергей,3,1,1,0,11,6,5,11,11,9,11,4,0,0
17,2020-01-04,13:10,5,Трофимов Никита,Кибка Евгений,2,3,0,1,11,7,10,12,9,11,12,10,7,11
18,2020-01-04,13:45,4,Ёлкин Антон,Малов Александр,3,1,1,0,7,11,11,9,13,11,11,8,0,0
19,2020-01-04,13:45,5,Попов Антон,Черевко Роман,3,0,1,0,11,9,11,9,12,10,0,0,0,0
20,2020-01-04,14:20,4,Земянцев Сергей,Черевко Роман,1,3,0,1,10,12,7,11,11,9,8,11,0,0
21,2020-01-04,14:20,5,Малов Александр,Попов Антон,1,3,0,1,10,12,11,8,9,11,4,11,0,0
22,2020-01-04,14:55,4,Кибка Евгений,Ёлкин Антон,3,0,1,0,11,7,11,5,11,8,0,0,0,0
23,2020-01-04,14:55,5,Чепурной Артём,Трофимов Никита,1,3,0,1,15,13,7,11,8,11,9,11,0,0
24,2020-01-04,15:30,4,Трофимов Никита,Земянцев Сергей,1,3,0,1,11,6,7,11,13,15,8,11,0,0
25,2020-01-04,15:30,5,Ёлкин Антон,Чепурной Артём,3,2,1,0,5,11,11,8,11,8,5,11,0,0
26,2020-01-04,16:05,4,Попов Антон,Кибка Евгений,0,3,0,1,8,11,9,11,11,13,0,0,0,0
27,2020-01-04,16:05,5,Черевко Роман,Малов Александр,3,1,1,0,9,11,13,11,11,4,11,5,0,0
28,2020-01-04,09:25,3,Худошин Николай,Трещёв Евгений,0,3,0,1,8,11,6,11,12,14,0,0,0,0
29,2020-01-04,10:00,3,Андреев Олег,Киянов Алексей,3,1,1,0,11,8,11,7,13,15,11,4,0,0
30,2020-01-04,10:35,3,Худошин Николай,Киянов Алексей,3,0,1,0,11,5,11,4,11,3,0,0,0,0
31,2020-01-04,11:10,3,Андреев Олег,Трещёв Евгений,3,0,1,0,11,3,14,12,13,11,0,0,0,0
32,2020-01-04,11:45,3,Худошин Николай,Андреев Олег,3,1,1,0,12,10,11,8,7,11,11,7,0,0
33,2020-01-04,12:20,3,Киянов Алексей,Трещёв Евгений,3,2,1,0,9,11,13,11,6,11,11,8,11,6
34,2020-01-04,08:50,1,Дейнега Максим,Коваленко Сергей,3,1,1,0,4,11,11,7,11,9,12,10,0,0
35,2020-01-04,08:50,2,Вавренюк Сергей,Ермолаев Александр,3,1,1,0,11,3,12,10,8,11,11,3,0,0
36,2020-01-04,09:25,1,Нечитайло Евгений,Ермолаев Александр,1,3,0,1,11,1,8,11,13,15,6,11,0,0
37,2020-01-04,09:25,2,Шаповал Александр,Съедин Владимир,3,1,1,0,13,11,4,11,11,9,11,5,0,0
38,2020-01-04,10:00,1,Коваленко Сергей,Шаповал Александр,3,2,1,0,11,4,9,11,6,11,11,6,11,2
39,2020-01-04,10:00,2,Съедин Владимир,Нечитайло Евгений,3,1,1,0,9,11,11,5,11,9,11,7,0,0
40,2020-01-04,10:35,1,Ермолаев Александр,Яременко Станислав,1,3,0,1,11,4,6,11,7,11,7,11,0,0
41,2020-01-04,10:35,2,Дейнега Максим,Вавренюк Сергей,3,1,1,0,9,11,11,8,11,5,11,4,0,0
42,2020-01-04,11:10,1,Вавренюк Сергей,Коваленко Сергей,0,3,0,1,6,11,6,11,10,12,0,0,0,0
43,2020-01-04,11:10,2,Яременко Станислав,Дейнега Максим,1,3,0,1,11,9,8,11,10,12,3,11,0,0
44,2020-01-04,11:45,1,Яременко Станислав,Съедин Владимир,3,0,1,0,12,10,13,11,11,4,0,0,0,0
45,2020-01-04,11:45,2,Нечитайло Евгений,Шаповал Александр,3,0,1,0,11,7,11,6,12,10,0,0,0,0
46,2020-01-04,12:20,1,Коваленко Сергей,Съедин Владимир,3,1,1,0,11,9,11,6,10,12,11,3,0,0
47,2020-01-04,12:20,2,Ермолаев Александр,Шаповал Александр,2,3,0,1,8,11,11,8,11,9,5,11,9,11
48,2020-01-04,12:55,1,Дейнега Максим,Нечитайло Евгений,3,2,1,0,11,7,4,11,11,8,4,11,16,14
49,2020-01-04,12:55,2,Вавренюк Сергей,Яременко Станислав,3,1,1,0,8,11,11,6,11,8,11,6,0,0
